"gene_id","biomart_id","entrez_id","gene_name","log2FoldChange","pvalue","padj"
"ENSG00000233823.1","ENSG00000233823",NA,NA,4.36030890919225,0.00115271433291614,0.00236466799488886
"ENSG00000223760.4","ENSG00000223760",NA,NA,4.35879518242891,0.000201940142756838,0.000466946664695326
"ENSG00000168243.11","ENSG00000168243","2786","GNG4",4.3585363282254,3.28903315935491e-41,1.22380488267804e-39
"ENSG00000236668.2","ENSG00000236668","100505588","LHX2-AS1",4.35766713497725,0.0101923968437026,0.0177018194360977
"ENSG00000279366.1","ENSG00000279366",NA,NA,4.35729417139671,0.00160710186749845,0.00321721054236056
"ENSG00000273675.1","ENSG00000273675","100419913","LOC100419913",4.35551348233958,0.000106630953779827,0.000257295533220061
"ENSG00000178919.9","ENSG00000178919","2304","FOXE1",4.35336869087951,1.50758621624019e-28,2.77766903486943e-27
"ENSG00000241032.3","ENSG00000241032","106481116","RN7SL709P",4.35188162693826,0.000584421084783591,0.00125748305231228
"ENSG00000243601.1","ENSG00000243601","100270924","RPL12P24",4.35169311722983,0.0115034123297659,0.0197914815081379
"ENSG00000233985.2","ENSG00000233985","105371609","LINC01681",4.3505138113739,2.28916750711363e-08,8.75837165267466e-08
"ENSG00000112246.10","ENSG00000112246","6492","SIM1",4.34820610349267,8.86270336039461e-14,5.65524267224947e-13
"ENSG00000224733.1","ENSG00000224733",NA,NA,4.3481796684382,0.000104387953632316,0.00025229437154405
"ENSG00000197472.15","ENSG00000197472","57116","ZNF695",4.34768454738047,1.02942281103119e-48,5.68762585606135e-47
"ENSG00000253405.1","ENSG00000253405","101410536","EVX1-AS",4.34705507391099,0.0161926118580788,0.0270677139920917
"ENSG00000242134.2","ENSG00000242134","100270834","RPL5P13",4.34537218513574,8.22940469252147e-06,2.31479709192245e-05
"ENSG00000253661.2","ENSG00000253661","100192378","ZFHX4-AS1",4.34508791741165,4.15363991557279e-13,2.50951700118803e-12
"ENSG00000206172.8","ENSG00000206172","3039","HBA1",-4.34486358351674,9.15538837053264e-61,8.36745275889367e-59
"ENSG00000242391.2","ENSG00000242391",NA,NA,4.34348274901289,1.29511986739861e-06,4.03147757488894e-06
"ENSG00000206075.14","ENSG00000206075","5268","SERPINB5",4.34211081558385,5.36054212224025e-32,1.20472142602745e-30
"ENSG00000254645.2","ENSG00000254645","105376567","LOC105376567",4.34066109579764,1.48240454619197e-19,1.4663270583291e-18
"ENSG00000224048.6","ENSG00000224048","101929282","LINC02612",4.33985851976414,0.027098676888075,0.0433976510934532
"ENSG00000189229.11","ENSG00000189229","105376944","LOC105376944",4.33975535352217,1.44367686633955e-19,1.42995395008918e-18
"ENSG00000250775.2","ENSG00000250775","105377253","LOC105377253",4.33841703935187,0.000269050027946018,0.000609153368908126
"ENSG00000216331.2","ENSG00000216331",NA,NA,4.33830081963538,7.97711164651477e-06,2.24786684751385e-05
"ENSG00000237167.1","ENSG00000237167",NA,NA,-4.33772321782826,3.435386016446e-43,1.42176367127802e-41
"ENSG00000243562.3","ENSG00000243562","106479527","RN7SL838P",4.33742423997767,5.43433053948267e-09,2.21910682711128e-08
"ENSG00000200816.1","ENSG00000200816","677820","SNORA38",4.33607790161339,1.76879245343333e-09,7.63281095216082e-09
"ENSG00000016082.15","ENSG00000016082","3670","ISL1",4.33535171207076,9.79734708840799e-19,9.17983381933725e-18
"ENSG00000179913.11","ENSG00000179913","10331","B3GNT3",4.33454442343852,1.41616367821504e-123,4.14171229330771e-120
"ENSG00000237130.1","ENSG00000237130",NA,NA,4.33289221940024,0.0042685920834231,0.00793974416398931
"ENSG00000231272.1","ENSG00000231272",NA,NA,4.33180370339844,0.0305660736707911,0.0483940770125571
"ENSG00000248114.1","ENSG00000248114",NA,NA,4.33074932920618,0.0131749017620364,0.022413222375568
"ENSG00000244541.6","ENSG00000244541","101927992","LINC01213",4.33040976579968,6.46595267488155e-21,7.11271007759225e-20
"ENSG00000171450.6","ENSG00000171450","8941","CDK5R2",4.32830799534103,1.04084266449907e-20,1.12714704638138e-19
"ENSG00000166292.12","ENSG00000166292","55273","TMEM100",-4.32810585339213,3.58674232891379e-76,6.3962113506959e-74
"ENSG00000237849.1","ENSG00000237849",NA,NA,4.32727647410933,1.81956382911605e-07,6.2733767384071e-07
"ENSG00000261231.6","ENSG00000261231","101927132","LINC02133",4.32678436824055,1.8736696295209e-26,2.99439027240263e-25
"ENSG00000167434.10","ENSG00000167434","762","CA4",-4.32577861390553,2.44305093530283e-56,1.92413288116337e-54
"ENSG00000153802.12","ENSG00000153802","9407","TMPRSS11D",4.32537462510207,6.70087530522988e-22,7.96209909981391e-21
"ENSG00000287442.1","ENSG00000287442",NA,NA,4.32511462186268,9.00704689143508e-18,7.83677390084025e-17
"ENSG00000281131.1","ENSG00000281131","101669767","SCHLAP1",4.3240790327045,0.0261917759666085,0.0420696770606015
"ENSG00000228826.3","ENSG00000228826",NA,NA,4.32305866127547,3.46714066101637e-06,1.02562369290713e-05
"ENSG00000256732.1","ENSG00000256732",NA,NA,4.3217059642663,2.97702552951191e-09,1.25094954936933e-08
"ENSG00000257146.1","ENSG00000257146",NA,NA,4.32098279246351,0.0245014090114759,0.0395622348382891
"ENSG00000276047.1","ENSG00000276047","106479482","RN7SL711P",4.32078816859487,7.06334901108779e-05,0.000175142469911491
"ENSG00000105467.9","ENSG00000105467","23546","SYNGR4",4.31855853617889,3.01810479481067e-38,9.53899418181189e-37
"ENSG00000206784.1","ENSG00000206784",NA,NA,4.31818807226653,0.0136597996451229,0.0231743271185666
"ENSG00000259202.1","ENSG00000259202","128266842","SMAD3-AS1",4.31802106415676,0.000104327119205542,0.000252175127689013
"ENSG00000113430.10","ENSG00000113430","50805","IRX4",4.31723893837821,5.64674184193925e-11,2.82717322373925e-10
"ENSG00000287789.1","ENSG00000287789",NA,NA,4.31506506774798,1.9182379425229e-08,7.39790596048679e-08
"ENSG00000255345.1","ENSG00000255345",NA,NA,4.3144073194272,2.17551218260296e-37,6.63682503050132e-36
"ENSG00000205628.4","ENSG00000205628","401337","LINC01446",4.31436927517477,1.95689951209138e-14,1.31405517673254e-13
"ENSG00000206585.1","ENSG00000206585","26864","RNVU1-7",4.31038023264123,2.57635158198745e-09,1.09052458076233e-08
"ENSG00000264026.2","ENSG00000264026","146795","LINC02003",4.30986448210948,2.20178472046321e-30,4.50934145200749e-29
"ENSG00000263680.2","ENSG00000263680",NA,NA,4.3098237799743,7.7663349877777e-31,1.63014999798478e-29
"ENSG00000054356.14","ENSG00000054356","5798","PTPRN",4.30795551865918,2.08164307938125e-29,4.02288987882714e-28
"ENSG00000225505.1","ENSG00000225505",NA,NA,4.3077611080089,0.000368904757521996,0.000818463703420444
"ENSG00000248192.1","ENSG00000248192",NA,NA,4.3074460959324,0.0240820108661696,0.0389375547209198
"ENSG00000102387.16","ENSG00000102387","54457","TAF7L",4.30477169044515,6.65108558782183e-29,1.25118556454612e-27
"ENSG00000182583.12","ENSG00000182583","26609","VCX",4.30441230812768,1.86603461933593e-10,8.86518006450595e-10
"ENSG00000255853.1","ENSG00000255853","100421201","LOC100421201",4.30316537816094,0.00552520811073805,0.0100712741351214
"ENSG00000248362.1","ENSG00000248362",NA,NA,4.29999203956091,2.26598906727061e-14,1.51696435818853e-13
"ENSG00000145832.14","ENSG00000145832","153328","SLC25A48",4.29963691350714,6.31993324772397e-33,1.49138865865736e-31
"ENSG00000259265.1","ENSG00000259265",NA,NA,4.29720415043581,2.35423059949968e-05,6.24638576082325e-05
"ENSG00000196866.3","ENSG00000196866","3013","H2AC7",4.29437787650459,0.0127116535353709,0.0216932828500422
"ENSG00000189001.11","ENSG00000189001","374897","SBSN",4.29411883285776,6.33037373634558e-17,5.14463070470071e-16
"ENSG00000243621.1","ENSG00000243621",NA,NA,4.2938848177811,0.00130792470390778,0.00266178088864957
"ENSG00000258467.1","ENSG00000258467",NA,NA,4.29294563333708,1.79310104501475e-07,6.18943659955561e-07
"ENSG00000258927.2","ENSG00000258927",NA,NA,4.29259843758729,2.63773643992975e-10,1.23600576675153e-09
"ENSG00000232328.3","ENSG00000232328",NA,NA,-4.29156795122132,2.72153513018035e-48,1.47944268433559e-46
"ENSG00000131686.15","ENSG00000131686","765","CA6",4.28927721878716,9.08469011800653e-13,5.3373010685259e-12
"ENSG00000223999.1","ENSG00000223999",NA,NA,4.28766200238603,1.29826353692685e-08,5.09833704247104e-08
"ENSG00000271138.1","ENSG00000271138",NA,NA,4.28705196056957,4.26810925646895e-10,1.96167562172883e-09
"ENSG00000253554.7","ENSG00000253554","102724623","LINC01414",4.28664836580294,1.07485147744015e-05,2.97887797484502e-05
"ENSG00000130675.15","ENSG00000130675","3110","MNX1",4.28638121413313,1.87615898322655e-77,3.56299646905478e-75
"ENSG00000223974.1","ENSG00000223974","106481697","BNIP3P42",4.28486694925243,3.07310637261176e-13,1.87868037151763e-12
"ENSG00000177238.14","ENSG00000177238","493829","TRIM72",4.2833664948935,1.96906272027484e-23,2.60183170107641e-22
"ENSG00000234828.9","ENSG00000234828","285423","IQCM",4.28252001946548,1.78220778471514e-08,6.89511185357337e-08
"ENSG00000226468.2","ENSG00000226468",NA,NA,4.28187770348802,9.4321135877202e-22,1.10252435646069e-20
"ENSG00000286712.1","ENSG00000286712",NA,NA,4.28000239347846,1.67874926087442e-10,8.0118637212032e-10
"ENSG00000236301.5","ENSG00000236301","283303","MRGPRG-AS1",4.27966350117105,0.0185240487480868,0.0305868523987436
"ENSG00000105219.10","ENSG00000105219","79935","CCNP",4.27929740002475,1.01727176710444e-64,1.12127374751519e-62
"ENSG00000146039.11","ENSG00000146039","10050","SLC17A4",4.27822046857699,1.20640768436937e-07,4.25159854640103e-07
"ENSG00000256083.1","ENSG00000256083",NA,NA,4.27742910647556,3.02494078220905e-07,1.01484496156874e-06
"ENSG00000122136.14","ENSG00000122136","29991","OBP2A",4.27742624897323,2.0527206670925e-13,1.27298279537293e-12
"ENSG00000260664.2","ENSG00000260664",NA,NA,4.27640837993508,3.33430744460626e-08,1.25254952292714e-07
"ENSG00000160973.8","ENSG00000160973","8928","FOXH1",4.27398997507523,5.07293111504733e-22,6.09376821155562e-21
"ENSG00000214313.8","ENSG00000214313",NA,NA,4.27283761729501,2.17201835304751e-08,8.32977298101594e-08
"ENSG00000237225.2","ENSG00000237225","402424","OR13K1P",4.27020135353625,2.10776149034644e-12,1.19862925353102e-11
"ENSG00000240470.3","ENSG00000240470","106479350","RN7SL346P",4.27006929363373,0.00969580548425473,0.0168928587628091
"ENSG00000145824.13","ENSG00000145824","9547","CXCL14",4.26779366570127,7.77054708163078e-43,3.14760969458967e-41
"ENSG00000284138.1","ENSG00000284138","112436690","ATP6V0CP4",4.26601216279054,2.24050957429544e-15,1.61845734422471e-14
"ENSG00000253417.5","ENSG00000253417","285629","LINC02159",4.26358332054543,1.09614133279613e-50,6.65098535662979e-49
"ENSG00000272942.1","ENSG00000272942",NA,NA,4.25979755514436,6.27851041307065e-15,4.37679919451766e-14
"ENSG00000255871.2","ENSG00000255871",NA,NA,4.25540960993344,0.000108978292068868,0.000262679598613692
"ENSG00000286171.1","ENSG00000286171",NA,NA,4.25508317504077,0.001015412385621,0.00210426217321591
"ENSG00000109674.4","ENSG00000109674","55247","NEIL3",4.25371455687192,5.06799542497912e-84,1.2926040191768e-81
"ENSG00000233532.6","ENSG00000233532","728192","LINC00460",4.25301149723369,6.13583031553146e-36,1.7343604388663e-34
"ENSG00000236636.2","ENSG00000236636",NA,NA,4.25293031656974,2.64462135509076e-05,6.96672636921136e-05
"ENSG00000229964.1","ENSG00000229964",NA,NA,4.24881901096611,6.93548149806573e-07,2.23337471804041e-06
"ENSG00000230497.2","ENSG00000230497","100421774","EEF1B2P8",4.24782005642129,0.00191100487218187,0.00377817264129733
"ENSG00000177398.18","ENSG00000177398","89766","UMODL1",4.24578475286903,2.50915023651333e-42,9.79305264462663e-41
"ENSG00000186723.4","ENSG00000186723","26539","OR10H1",4.24474378454396,1.30613992266394e-21,1.50866383010385e-20
"ENSG00000159409.15","ENSG00000159409","11189","CELF3",4.24460181776096,2.35627045788373e-23,3.09390088946128e-22
"ENSG00000224563.1","ENSG00000224563",NA,NA,4.24438856203869,0.000677184398599569,0.0014422469357299
"ENSG00000248238.2","ENSG00000248238",NA,NA,4.24434322487838,5.48242233605114e-08,2.01211733841067e-07
"ENSG00000186075.13","ENSG00000186075","124626","ZPBP2",4.24423907679886,3.17035963541127e-09,1.32786430060967e-08
"ENSG00000257732.1","ENSG00000257732","124903002","TXNRD1-AS1",4.24398945044571,2.72463911012206e-28,4.8986554558174e-27
"ENSG00000254507.2","ENSG00000254507",NA,NA,4.24174652530264,2.19536700812154e-10,1.03624440799746e-09
"ENSG00000235777.1","ENSG00000235777","100873933","DPYD-AS2",4.24135108947481,7.36607791678521e-05,0.000182195800705599
"ENSG00000250624.1","ENSG00000250624","109729119","MTCYBP43",4.23910125012648,0.0207194460131101,0.0339068667567846
"ENSG00000254558.1","ENSG00000254558","100420021","ANKRD33BP8",4.23781104766038,8.05701274861069e-27,1.31836289544499e-25
"ENSG00000287786.1","ENSG00000287786",NA,NA,4.23726248952958,3.37426470482249e-22,4.10043264088248e-21
"ENSG00000279390.1","ENSG00000279390",NA,NA,4.23602648962507,6.35523113485058e-05,0.000158696285664139
"ENSG00000183090.5","ENSG00000183090","166752","FREM3",-4.23423935244785,4.7875811656599e-53,3.23117535625129e-51
"ENSG00000240183.3","ENSG00000240183","106479330","RN7SL297P",4.23271382332618,0.00337504879936528,0.00639955116612013
"ENSG00000108176.15","ENSG00000108176","56521","DNAJC12",4.23249402437914,9.69820191513745e-64,1.02271735532492e-61
"ENSG00000264169.2","ENSG00000264169","106481104","RN7SL665P",4.2323817941262,2.05650383511385e-05,5.50135781100125e-05
"ENSG00000232765.6","ENSG00000232765",NA,NA,4.23165529853935,3.4552189529532e-06,1.02237286015853e-05
"ENSG00000260725.1","ENSG00000260725",NA,NA,4.2304156107514,9.0357621422922e-08,3.23319616166571e-07
"ENSG00000279771.1","ENSG00000279771",NA,NA,4.22967765279726,0.000661534779247598,0.0014110404643756
"ENSG00000260658.6","ENSG00000260658",NA,NA,4.22954840673827,4.49366479507929e-16,3.43795920640623e-15
"ENSG00000163218.15","ENSG00000163218","57115","PGLYRP4",4.22868908101366,2.60138525481203e-46,1.26519035192183e-44
"ENSG00000204382.11","ENSG00000204382","653067","XAGE1B",4.22714882754653,5.72989620145228e-24,7.83311986480243e-23
"ENSG00000131738.11","ENSG00000131738","3884","KRT33B",4.22700616767639,9.08920539838629e-05,0.000221753157011183
"ENSG00000259571.2","ENSG00000259571","414899","BLID",4.22476057628311,0.000303894451811173,0.000682793634135945
"ENSG00000168481.9","ENSG00000168481","203190","LGI3",-4.22365537525489,3.75619227691135e-38,1.18461825302534e-36
"ENSG00000124391.5","ENSG00000124391","27189","IL17C",4.22283838637629,1.33708531373359e-32,3.10681120911964e-31
"ENSG00000285922.1","ENSG00000285922",NA,NA,4.22097587727165,1.28840844924262e-05,3.53385298244628e-05
"ENSG00000230257.5","ENSG00000230257","58160","NFE4",4.2201360081618,7.16827602727106e-19,6.76414499979252e-18
"ENSG00000261873.2","ENSG00000261873","101927367","SMIM36",4.21884422900632,1.55037716889578e-12,8.92799895278141e-12
"ENSG00000279509.1","ENSG00000279509",NA,NA,4.21861702624722,3.02538907223463e-11,1.55338007034013e-10
"ENSG00000288054.1","ENSG00000288054",NA,NA,4.21846646261546,0.000819193305419595,0.00172236717543505
"ENSG00000287959.1","ENSG00000287959",NA,NA,4.21699824486602,2.05119801126849e-07,7.02231977183842e-07
"ENSG00000163207.7","ENSG00000163207","3713","IVL",4.21567963046985,4.43293499988476e-27,7.4026808340291e-26
"ENSG00000278996.1","ENSG00000278996",NA,NA,4.21476938827152,0.000101884585034347,0.0002466244474354
"ENSG00000267577.1","ENSG00000267577","101930593","DNAAF3-AS1",4.21434467190362,7.59471448076076e-08,2.74080725202775e-07
"ENSG00000252608.1","ENSG00000252608","106481555","RNU6-1191P",4.2127444583502,0.0120321440163596,0.020629958799878
"ENSG00000260073.2","ENSG00000260073",NA,NA,4.21139514526797,0.00195923494408837,0.0038651651644652
"ENSG00000244734.4","ENSG00000244734","3043","HBB",-4.20954257727881,6.22955839947784e-65,6.91859487156186e-63
"ENSG00000269986.1","ENSG00000269986",NA,NA,4.20831933834944,6.07833579377925e-09,2.46830059184765e-08
"ENSG00000254557.1","ENSG00000254557",NA,NA,4.20772790079723,0.00898633774235559,0.0157449337175253
"ENSG00000285714.1","ENSG00000285714","124903185","LOC124903185",4.20702398450399,0.00365186770661269,0.00688811524728661
"ENSG00000132855.5","ENSG00000132855","27329","ANGPTL3",4.20539368623045,4.30223537745269e-24,5.94627485108607e-23
"ENSG00000197403.4","ENSG00000197403","128372","OR6N1",-4.20513504327529,9.30244227987569e-43,3.74737227158739e-41
"ENSG00000138028.16","ENSG00000138028","10669","CGREF1",4.20374432855473,3.01269264580625e-64,3.23138908750304e-62
"ENSG00000113327.17","ENSG00000113327","2566","GABRG2",4.20351517609593,1.28843127911783e-13,8.1140097306374e-13
"ENSG00000169213.7","ENSG00000169213","5865","RAB3B",4.20284116057893,7.31532242790773e-45,3.29482422576883e-43
"ENSG00000101280.8","ENSG00000101280","51378","ANGPT4",-4.20280170557765,1.82635982044836e-87,5.76407042901074e-85
"ENSG00000286537.1","ENSG00000286537",NA,NA,4.20266523230256,0.00846493449019709,0.0149028096617087
"ENSG00000272096.2","ENSG00000272096","106479483","RN7SL715P",4.20225712628793,0.00626613264393016,0.0113067198484934
"ENSG00000204710.2","ENSG00000204710","387778","SPDYC",4.2015763690104,1.45228240084764e-12,8.3807125286484e-12
"ENSG00000249116.1","ENSG00000249116",NA,NA,4.20041070711686,0.014003744137818,0.0237065004083483
"ENSG00000256315.1","ENSG00000256315","105369507","CADM1-AS1",4.20027298631157,0.00258173967139439,0.0049948550229063
"ENSG00000132874.15","ENSG00000132874","8170","SLC14A2",4.19983681919632,9.13783185245969e-24,1.23230109294668e-22
"ENSG00000286850.1","ENSG00000286850",NA,NA,4.19887156895789,6.85778483343956e-09,2.76791022962701e-08
"ENSG00000223650.1","ENSG00000223650",NA,NA,4.1985366185142,3.51635377083531e-06,1.03906051173901e-05
"ENSG00000259256.2","ENSG00000259256","105371964","LINC01895",4.19683635790268,0.000484554066867997,0.00105676869795835
"ENSG00000287176.1","ENSG00000287176",NA,NA,4.19558013332574,0.0267572735488426,0.0428947499840737
"ENSG00000272963.1","ENSG00000272963","387853","OR7A19P",4.19517358535297,0.00166896153232152,0.00333222617246554
"ENSG00000146678.10","ENSG00000146678","3484","IGFBP1",4.1948185889749,2.1653911874828e-09,9.24511396629517e-09
"ENSG00000220891.1","ENSG00000220891","648691","LL22NC03-63E9.3",4.19479372723143,5.79307779268044e-14,3.74777362759325e-13
"ENSG00000140600.17","ENSG00000140600","6457","SH3GL3",-4.19423572927004,2.63430430293105e-44,1.14420094520081e-42
"ENSG00000201047.1","ENSG00000201047",NA,NA,4.19384805583905,0.0126602354456054,0.0216131014812337
"ENSG00000095932.7","ENSG00000095932","284422","SMIM24",4.19381628802432,2.8647115096134e-32,6.53860713918993e-31
"ENSG00000201619.1","ENSG00000201619","124900429","LOC124900429",4.19351906043164,0.0163262832421019,0.0272668260382902
"ENSG00000253339.2","ENSG00000253339",NA,NA,4.19155280299591,1.23230000538074e-42,4.92796435150847e-41
"ENSG00000145040.4","ENSG00000145040","90226","UCN2",4.18790700420041,8.7278703117081e-30,1.72859116345067e-28
"ENSG00000258815.1","ENSG00000258815",NA,NA,4.1871398243898,4.12686915087102e-10,1.89850695028902e-09
"ENSG00000242593.7","ENSG00000242593","102724577","LOC102724577",4.18685188118762,2.02500537894114e-11,1.05404557390566e-10
"ENSG00000188517.16","ENSG00000188517","84570","COL25A1",4.1864182075519,3.12197440857797e-28,5.60154991124364e-27
"ENSG00000206177.7","ENSG00000206177","3042","HBM",-4.18412986214647,1.15832775391636e-45,5.44054392254355e-44
"ENSG00000239783.1","ENSG00000239783",NA,NA,4.18370429201067,0.0108561019965593,0.0187698080040619
"ENSG00000264125.1","ENSG00000264125",NA,NA,-4.18135181021559,3.21529211507472e-44,1.39379100589143e-42
"ENSG00000282793.1","ENSG00000282793","124903567","LOC124903567",4.18123759337927,2.51178971721288e-14,1.67537939948931e-13
"ENSG00000276162.1","ENSG00000276162","102466081","MIR5739",4.18082467262038,0.0250456206268601,0.0403795050084427
"ENSG00000202222.1","ENSG00000202222",NA,NA,4.17968872328708,0.000337951674030653,0.000754214884674708
"ENSG00000229502.5","ENSG00000229502",NA,NA,4.1790313237139,6.05425179655676e-05,0.000151663985874342
"ENSG00000284902.1","ENSG00000284902",NA,NA,4.17412576940354,2.20409315248135e-05,5.87040024929902e-05
"ENSG00000175063.17","ENSG00000175063","11065","UBE2C",4.17321028698774,1.66606305351055e-101,1.17884709829765e-98
"ENSG00000224568.2","ENSG00000224568","105373537","LINC01886",4.17296520649344,0.000597127062617481,0.00128278662017737
"ENSG00000183654.9","ENSG00000183654","441061","MARCHF11",4.17210601009799,8.77647250515295e-05,0.000214624601331487
"ENSG00000259786.7","ENSG00000259786",NA,NA,4.17135864618553,2.10964930084899e-13,1.30643993759097e-12
"ENSG00000256955.2","ENSG00000256955",NA,NA,4.1708425745845,4.88013976511626e-17,3.9941576745501e-16
"ENSG00000105675.9","ENSG00000105675","495","ATP4A",4.16977642830184,1.60499329290265e-08,6.23644382341419e-08
"ENSG00000267593.2","ENSG00000267593","105372147","LINC01926",4.1696162794868,4.44132551730319e-23,5.72039075509612e-22
"ENSG00000227455.3","ENSG00000227455",NA,NA,4.16914486324639,6.96832235887703e-06,1.97975088117076e-05
"ENSG00000231317.1","ENSG00000231317","643348","LOC643348",4.16889267601784,3.00273858775576e-05,7.8451038714941e-05
"ENSG00000212724.3","ENSG00000212724","730755","KRTAP2-3",4.16844245602747,2.26280357228615e-12,1.28384544636085e-11
"ENSG00000272477.1","ENSG00000272477",NA,NA,4.16762021646972,0.00685096620447568,0.0122691474699601
"ENSG00000274666.1","ENSG00000274666",NA,NA,4.16757608845608,1.38754790516238e-07,4.85680515850702e-07
"ENSG00000240216.7","ENSG00000240216",NA,NA,4.16654198405563,1.26557239763804e-36,3.71350098179653e-35
"ENSG00000223784.2","ENSG00000223784","100507127","LINC00707",4.16633060195998,1.26294951627728e-29,2.47230398614762e-28
"ENSG00000262768.2","ENSG00000262768",NA,NA,4.16380043894313,3.499626138292e-13,2.12815496341463e-12
"ENSG00000244578.1","ENSG00000244578","103344930","LINC01391",4.16372707922658,0.00131772438001622,0.00267948692068839
"ENSG00000272457.1","ENSG00000272457",NA,NA,4.16255986553512,0.00022217945721418,0.000510142918901332
"ENSG00000286071.1","ENSG00000286071","105373170","LOC105373170",4.16244387356452,2.13706993205885e-11,1.10934943615536e-10
"ENSG00000065618.21","ENSG00000065618","1308","COL17A1",4.16225867486122,5.77858970258204e-54,4.06251525100275e-52
"ENSG00000155918.8","ENSG00000155918","154064","RAET1L",4.16085139400814,1.17899007856484e-17,1.01653136313995e-16
"ENSG00000230623.6","ENSG00000230623",NA,NA,4.15904563606294,1.38413497413011e-43,5.85541149277859e-42
"ENSG00000254726.3","ENSG00000254726","92312","MEX3A",4.15603334555689,4.26946420547934e-111,6.24323750767244e-108
"ENSG00000263616.2","ENSG00000263616","106479286","RN7SL178P",4.15311413344024,0.0202979865634965,0.033282962269344
"ENSG00000182379.10","ENSG00000182379","11247","NXPH4",4.15153763209168,1.47912063562851e-46,7.26624223565366e-45
"ENSG00000287288.1","ENSG00000287288","284802","FRG1BP",4.15116159721361,1.97558704627154e-09,8.4851212191978e-09
"ENSG00000221102.1","ENSG00000221102","100124539","SNORA11B",4.15046885300917,3.30726449743809e-05,8.59414679766092e-05
"ENSG00000206931.1","ENSG00000206931","106480024","RNU6-1042P",4.15017575803321,1.11253759442853e-09,4.89970000301027e-09
"ENSG00000203757.2","ENSG00000203757","391114","OR6K3",-4.1489349257869,1.36094664583311e-49,7.83508771732974e-48
"ENSG00000245526.11","ENSG00000245526","645323","MIR9-2HG",4.14706646611949,2.67960695695273e-28,4.82362238795893e-27
"ENSG00000273443.1","ENSG00000273443",NA,NA,4.14684699369821,1.00567024301352e-34,2.63546881067861e-33
"ENSG00000228496.1","ENSG00000228496","100506405","LOC100506405",4.14593281337175,6.70537096634895e-06,1.90813387988299e-05
"ENSG00000258700.6","ENSG00000258700","100506412","LINC00871",4.14540162733496,9.1138141152943e-12,4.89667987046963e-11
"ENSG00000285600.1","ENSG00000285600",NA,NA,4.14357431109038,6.39971936737574e-32,1.43020524160676e-30
"ENSG00000164778.4","ENSG00000164778","2020","EN2",4.14330602034523,8.24950722717591e-30,1.63680521279502e-28
"ENSG00000268902.3","ENSG00000268902","389903","CSAG3",4.14290801310425,1.4837208103513e-06,4.58957468828807e-06
"ENSG00000088340.17","ENSG00000088340","80307","FER1L4",4.14284125938933,6.85911712350581e-86,1.96668371954952e-83
"ENSG00000230650.1","ENSG00000230650","442041","LOC442041",4.14245639108301,1.13016385492973e-77,2.17452448034703e-75
"ENSG00000237810.3","ENSG00000237810",NA,NA,4.14101900550299,7.11282260929499e-07,2.28729229619676e-06
"ENSG00000285952.1","ENSG00000285952",NA,NA,4.13854387818666,9.53040533044067e-06,2.66046198749333e-05
"ENSG00000253187.2","ENSG00000253187","100874323","HOXA10-AS",4.13586156024159,3.94509283709099e-06,1.15764065331334e-05
"ENSG00000249082.2","ENSG00000249082","101927953","EPIST",4.13545466140381,2.40560423088313e-10,1.13194735605076e-09
"ENSG00000188536.13","ENSG00000188536","3040","HBA2",-4.13396294119823,4.73465123209122e-66,5.50940092574562e-64
"ENSG00000280190.1","ENSG00000280190",NA,NA,4.13252982827393,1.19043365425581e-05,3.27911176557503e-05
"ENSG00000218048.2","ENSG00000218048",NA,NA,4.13167465338975,6.57646234634621e-45,2.96813607687101e-43
"ENSG00000100253.13","ENSG00000100253","55586","MIOX",4.13090263744824,2.55722843387884e-40,9.10576738359018e-39
"ENSG00000169006.7","ENSG00000169006","23620","NTSR2",4.12927233656656,0.0035817266078865,0.00676417717864559
"ENSG00000259749.1","ENSG00000259749","100421148","NCAPGP2",-4.12829169520304,1.08623673541964e-34,2.83137964029259e-33
"ENSG00000265386.2","ENSG00000265386","106479302","RN7SL219P",4.1279628555166,8.16369732620781e-10,3.64067538887273e-09
"ENSG00000002745.13","ENSG00000002745","51384","WNT16",4.12678454790561,9.8208700614642e-11,4.79682813362825e-10
"ENSG00000242290.2","ENSG00000242290","101929754","ZBTB20-AS5",4.12651675731855,0.000127499270807904,0.000304345712867121
"ENSG00000286890.1","ENSG00000286890",NA,NA,4.12615734515939,0.0130287259122946,0.0221843338397164
"ENSG00000260908.1","ENSG00000260908",NA,NA,-4.12507445621623,1.46932360500186e-58,1.23957225438128e-56
"ENSG00000207326.1","ENSG00000207326",NA,NA,4.12359496920408,0.000162484405959298,0.00038121876163378
"ENSG00000196350.9","ENSG00000196350","100287226","ZNF729",4.11991096897161,5.33659306746068e-05,0.000134639407221321
"ENSG00000243566.7","ENSG00000243566","105375355","UPK3B",-4.11881406328203,1.30396694759553e-49,7.53022822531255e-48
"ENSG00000206898.1","ENSG00000206898","124900530","LOC124900530",4.11649558988745,0.000899447175835237,0.00187805084039581
"ENSG00000232023.3","ENSG00000232023","101928765","LINC01807",4.11267413929754,3.44885193748892e-17,2.86494386755731e-16
"ENSG00000145192.13","ENSG00000145192","197","AHSG",4.11119787512706,3.76839796042986e-15,2.67069224759447e-14
"ENSG00000237353.7","ENSG00000237353","399968","PATE4",4.11096276791474,2.13715355147e-07,7.29870446998692e-07
